amphibian	0.020527966	0.09812193	0.07759397
amused	0.039678715	0.14489579	0.10521708
amusing	0.017170101	0.13087387	0.11370377
an	0.031473175	0.16339219	0.13191901
ancient	0.005922541	0.13381355	0.127891
anecdotal	-0.03428883	-0.0023137163	0.031975117
anemic	0.0062281713	0.06197471	0.05574654
angelic	-0.0608688	0.18765897	0.24852777
angered	0.04544457	0.12679738	0.08135281
angry	0.05417314	0.24401335	0.18984021
angular	0.019413631	0.066791676	0.047378045
animal	-0.054816782	0.19918445	0.25400123
animated	0.07039718	0.11706925	0.04667207
annoyed	0.037700936	0.1802518	0.14255087
annoying	-0.006614536	0.09791405	0.10452858
annual	-0.019140288	-0.016258622	0.0028816676
anonymous	0.040197358	0.18043727	0.14023991
another	0.09864852	0.31089708	0.21224856
antagonistic	0.033750337	0.085184224	0.051433887
anticipated	0.0085946955	-0.028884888	-0.037479583
anticlimactic	0.0112213865	0.07449143	0.06327004
anticorrosive	-0.013591656	0.0013390854	0.014930742
antiquated	-0.007587634	0.07274914	0.08033677
antiseptic	-0.01825139	0.06375136	0.08200275
antisocial	0.0351094	0.10110531	0.06599591
antsy	0.051867753	0.08506382	0.03319607
anxious	0.033592626	0.14518282	0.11159019
any	0.056263827	0.17603998	0.11977615
apathetic	0.04439711	0.114647314	0.070250206
apologetic	0.054504275	0.23684584	0.18234156
apologizing	0.040163174	0.22610319	0.18594001
appalling	0.007384017	0.14154346	0.13415945
appealing	-0.0120238215	0.08543756	0.09746138
appetizing	0.03289314	0.023330182	-0.009562959
applauding	0.02472623	0.06695323	0.042226996
applicable	-0.06493546	-0.022896834	0.042038627
applicative	-0.05943715	-0.17565228	-0.11621513
appreciative	0.022076443	0.09882928	0.076752834
apprehensive	-0.036245912	0.09135577	0.12760168
approachable	0.02347628	0.09139372	0.06791744
approaching	0.04311066	0.0900251	0.046914436
appropriate	-0.005846575	0.06399486	0.06984144
approving	-0.00086176395	0.05159462	0.052456383
approximate	-0.029453186	0.00440283	0.033856016
aquatic	-0.049984872	0.04210704	0.09209191
architectural	-0.055618428	-0.00683004	0.048788387
ardent	0.026634034	0.060124543	0.03349051
arduous	-0.0130131245	0.09745221	0.11046533
arguable	0.025787156	0.07289704	0.047109883
argumentative	0.05058585	0.21184643	0.16126058
arid	0.0049584806	0.0821214	0.07716292
aristocratic	-0.054663733	0.10234751	0.15701124
aromatic	-0.02209485	0.05421515	0.07631
arresting	0.083417974	0.19461975	0.11120177
arrogant	0.14519496	0.26836383	0.12316887
artful	-0.002558075	0.09672811	0.09928618
artificial	0.0051514916	0.06571102	0.06055953
artistic	-0.061065275	0.04660925	0.107674524
artless	0.006839752	0.121700116	0.11486036
ashamed	0.0127137005	0.2629382	0.2502245
aspiring	0.0052133948	0.15995525	0.15474185
assertive	-0.02912607	0.10571686	0.13484293
assignable	0.004432559	-0.07264014	-0.0770727
assorted	0.04469149	0.059431024	0.014739537
assumable	0.017458577	0.0718752	0.054416623
assured	0.046884038	0.03903639	-0.007847647
assuring	0.022976838	0.054253105	0.031276267
astonished	-0.016495094	0.14360116	0.16009626
astonishing	0.027525634	0.09425087	0.06672524
astounded	-0.008113667	0.121159926	0.1292736
astounding	0.022900289	0.04141422	0.018513931
astringent	-0.07702777	0.016153159	0.093180925
astronomical	0.029482666	-0.0010544214	-0.030537087
astute	0.13147643	0.10457724	-0.02689919
asymmetrical	-0.11875839	-0.035257645	0.08350074
athletic	0.06536267	0.14955033	0.084187664
atomic	-0.035585497	0.024248585	0.05983408
atrocious	0.072894216	0.13729262	0.06439841
attachable	-0.0029891822	0.016376086	0.019365268
attainable	-0.01713239	-0.013355513	0.0037768765
attentive	-0.012406677	0.099174544	0.11158122
attractive	-0.05066259	-0.010091499	0.04057109
attributable	-0.018847797	-0.05969413	-0.040846333
atypical	-0.016224474	0.07843816	0.09466264
audacious	0.0986019	0.15325326	0.054651357
auspicious	0.0064337663	0.0686916	0.06225783
authentic	0.02093283	0.11175043	0.0908176
authoritarian	0.025304802	0.14798966	0.12268486
authoritative	0.035141848	0.052568175	0.017426327
autobiographic	-0.05484426	0.1177194	0.17256366
autographed	0.1300595	0.11417966	-0.015879827
automatic	0.04585486	0.10098335	0.055128492
autonomous	-0.024830751	0.028697483	0.053528234
available	-0.008217387	-0.060682368	-0.05246498
avenging	0.03215623	0.16825338	0.13609715
average	0.011493869	0.048747122	0.037253253
avian	0.00085467286	0.020389397	0.019534724
avid	0.067453	0.08810493	0.020651937
avoidable	0.031757116	0.050630715	0.018873597
awake	0.02328667	0.15854596	0.13525929
awakening	-0.021337703	0.13219963	0.15353733
aware	0.032348357	0.08330684	0.050958484
away	0.0247024	0.21746638	0.19276398
awesome	0.055482127	0.16093434	0.10545222
awful	0.068897575	0.20017502	0.13127744
awkward	0.01981607	0.21122564	0.19140957
axiomatic	-0.007228231	0.025040032	0.032268263
babbling	-0.032231316	0.1732221	0.20545341
baby	-0.10881761	0.3826619	0.49147952
background	0.014586523	0.101271845	0.08668532
backhanded	0.0589837	0.15518965	0.09620595
bacterial	0.04425821	0.05359404	0.009335831
bad	0.08953511	0.21068753	0.12115242
baffled	0.042740278	0.16057593	0.11783565
baffling	0.054414347	0.1487162	0.09430185
bald	0.096373096	0.28778645	0.19141336
balding	0.15466198	0.2980781	0.1434161
balmy	0.029705018	0.15743655	0.12773153
bandaged	0.05778463	0.28231978	0.22453515
banging	0.09437573	0.21695046	0.12257473
bankable	-0.010764847	0.0036801554	0.014445002
banned	0.017190851	0.11672043	0.09952958
bantering	0.025952645	0.09573106	0.06977841
barbaric	0.038946316	0.14489284	0.105946526
barbarous	0.013703361	0.12355078	0.10984742
barbequed	0.078236625	0.14381377	0.06557715
barefooted	0.032880798	0.26167062	0.22878982
barking	0.0853383	0.19330251	0.10796421
barren	0.050158717	0.15941864	0.109259926
bashful	0.0393209	0.25812742	0.21880652
basic	-0.019698191	0.04014312	0.059841312
battered	-0.022742137	0.15083605	0.17357819
batty	0.0020586774	0.117505185	0.11544651
bawling	-0.050628483	0.25502595	0.30565444
beady	-0.043017328	0.12178452	0.16480185
beaming	0.006563455	0.17215423	0.16559078
bearable	-0.018319648	0.036313303	0.05463295
beautiful	-0.111995906	0.19465488	0.3066508
beckoning	0.026479185	0.14908741	0.12260823
bedazzled	-0.06395949	0.069973044	0.13393253
bedazzling	-0.11588072	0.036831386	0.1527121
beefy	0.15927061	0.17471565	0.015445037
beeping	-0.011999644	0.11643482	0.12843446
befitting	0.07412309	0.16291359	0.0887905
befuddled	0.08911626	0.15749656	0.068380296
beginning	0.022996135	0.06740235	0.044406213
belching	-0.0022949278	0.06272362	0.06501855
believable	-0.025859699	0.15123664	0.17709634
bellicose	0.040456492	0.09660718	0.056150686
belligerent	0.120461956	0.2937695	0.17330755
bellowing	0.0921592	0.15076816	0.058608968
bendable	0.0022819154	0.064156674	0.06187476
beneficial	0.012739323	-0.017307833	-0.030047156
benevolent	0.09738259	0.14855699	0.0511744
benign	0.030365724	0.07876985	0.048404124
bent	0.054045506	0.15531705	0.10127155
berserk	0.04598888	0.14921236	0.10322348
best	0.09009315	0.12991227	0.039819125
betrayed	0.038122103	0.19270252	0.15458041
better	0.106357366	0.14758885	0.041231483
bewildered	0.047038436	0.21724908	0.17021064
bewildering	0.06566711	0.08065711	0.014990001
bewitched	-0.008670673	0.16998662	0.1786573
bewitching	-0.076082066	0.13166969	0.20775175
biased	0.047015093	0.089462705	0.04244761
biblical	0.017241277	0.12028171	0.103040434
big	0.11225423	0.16386932	0.05161509
bigger	0.07826628	0.10960195	0.031335674
biggest	0.06404157	0.05807816	-0.0059634084
bighearted	-0.046578497	0.20305213	0.24963063
bigoted	0.035822213	0.18579997	0.14997776
bilingual	-0.1119189	0.035988662	0.14790756
billable	-0.033041008	-0.0321029	0.0009381045
billowy	-0.12130866	0.05196368	0.17327234
binary	-0.04839912	-0.076172635	-0.027773514
binding	-0.025389422	0.037808705	0.06319813
bioactive	-0.049876947	-0.010995935	0.03888101
biodegradable	-0.015436299	0.02845591	0.04389221
biographical	-0.02698595	0.06648087	0.09346682
biting	0.014238134	0.15727307	0.14303493
bitter	0.010114193	0.15500176	0.14488757
bizarre	0.037522435	0.22317313	0.18565069
black	0.0077435076	0.17183363	0.16409013
blamable	-0.010860618	0.023223933	0.03408455
blameless	0.10105727	0.17144933	0.070392065
bland	-0.012760133	0.06791461	0.080674745
blank	0.030998282	0.11399295	0.08299467
blaring	0.03427778	0.13776083	0.10348305
blasphemous	0.09614606	0.14884187	0.052695815
blatant	0.026303604	0.09483047	0.068526864
blazing	0.06537681	0.13926235	0.07388554
bleached	-0.050709352	0.06727636	0.11798571
bleak	0.020466588	0.106528156	0.08606157
bleary	-0.0030803084	0.08376872	0.08684903
blessed	0.038903564	0.22124	0.18233643
blind	0.015024632	0.19010602	0.17508139
blindfolded	0.01915595	0.23181194	0.21265599
blinding	0.05718921	0.12932055	0.072131336
blissful	-0.09621604	0.10083029	0.19704632
blistering	0.05863765	0.12423017	0.06559252
bloated	0.09691284	0.1289351	0.03202226
blonde	-0.17654863	0.33666524	0.5132139
bloodied	0.07793124	0.26189312	0.18396188
bloodthirsty	0.09866702	0.13983591	0.04116889
bloody	0.008584589	0.2310267	0.2224421
blooming	-0.06224919	0.08256913	0.14481832
blossoming	-0.010158867	0.13383326	0.14399213
blue	0.050555974	0.19599299	0.14543702
blundering	0.15773019	0.20455392	0.04682372
blunt	0.03593135	0.16320801	0.12727666
blurred	-0.071459755	0.018074958	0.089534715
blurry	-0.0253148	0.0844759	0.1097907
blushing	-0.06856325	0.14162469	0.21018794
boastful	0.11183847	0.23629697	0.1244585
bodacious	-0.13549805	0.07564727	0.21114531
bohemian	-0.09735294	0.13005307	0.22740601
boiling	0.003216304	0.08299068	0.07977438
boisterous	0.059577912	0.1789705	0.11939259
bold	-0.021047778	0.09169617	0.11274395
bookish	0.020616114	0.18740612	0.16679001
booming	0.009587303	0.098901294	0.08931399
boorish	0.07750266	0.18044	0.10293733
bordering	0.0027032644	0.15498963	0.15228637
bored	-0.014816627	0.17640024	0.19121687
boring	0.012121029	0.13176586	0.11964483
born	0.02314873	0.25349575	0.23034702
bossy	-0.14330676	0.16721198	0.31051874
both	0.025154263	0.07544824	0.050293975
bothered	0.040394112	0.17539078	0.13499667
bouncing	0.067727454	0.15584043	0.08811297
bouncy	0.01693654	0.17602018	0.15908363
boundless	0.057552688	0.13993773	0.08238504
bountiful	-0.019625075	0.06905563	0.08868071
boyish	0.116623804	0.35222274	0.23559894
braided	-0.026012622	0.10322709	0.12923971
brainless	0.040550247	0.15553598	0.114985734
brainy	-0.016978063	0.08656444	0.1035425
brash	0.10577969	0.25973317	0.15395348
brassy	-0.1587159	0.07196484	0.23068073
brave	0.008185133	0.17692849	0.16874336
brawny	0.13568595	0.18510608	0.04942014
brazen	-0.027628034	0.15446107	0.1820891
breakable	-0.003656283	0.03460001	0.03825629
breathable	-0.0010998342	-0.024980333	-0.023880498
breathless	-0.055554554	0.13918562	0.19474018
breathtaking	0.02131109	0.09515675	0.07384566
breezy	-0.022254951	0.12219926	0.14445421
bribable	0.07593763	0.060048908	-0.015888717
brick	0.017850451	0.121529736	0.103679284
brief	0.020884454	0.1555562	0.13467175
bright	0.021281578	0.14031388	0.1190323
brilliant	0.12361648	0.20007192	0.07645544
briny	0.0040038675	0.11092691	0.106923044
brisk	-0.034140926	0.022730112	0.056871038
bristly	0.08089037	0.13723613	0.05634576
broad	-0.019806566	0.029847154	0.04965372
broken	0.020173624	0.19021381	0.17004019
bronchial	-0.005519215	0.027852189	0.033371404
bronze	-0.051038638	0.083331436	0.13437007
bronzed	-0.026432976	0.10025078	0.12668376
brooding	0.102405496	0.19496334	0.09255784
brown	0.0022209287	0.18773703	0.1855161
bruised	0.018297032	0.21233632	0.19403929
brunette	-0.19881594	0.30760217	0.5064181
brutal	0.030519068	0.21031058	0.17979151
brutish	0.108368054	0.15483378	0.046465725
bubbly	-0.100167155	0.18446788	0.28463504
budget	0.002501309	0.0690928	0.066591494
bulky	0.074259914	0.09354522	0.019285308
bumpy	-0.010398686	0.12561266	0.13601135
bungling	0.06252058	0.18020208	0.1176815
buoyant	-0.0114740785	0.022090262	0.03356434
bureaucratic	0.0010523647	0.09287703	0.091824666
burly	0.23837337	0.3747603	0.13638693
burnable	0.039018042	0.022312183	-0.01670586
burning	0.03731215	0.19450054	0.15718839
bushy	0.1331039	0.26097107	0.12786716
busiest	-0.012921035	0.04111787	0.054038905
business	-0.023059882	0.035744354	0.058804236
bustling	-0.008892149	0.07974423	0.088636376
busy	-0.025522038	0.09751303	0.123035066
buzzing	0.016710162	0.072716184	0.05600602
cackling	0.041515343	0.110565975	0.06905063
caged	0.025443882	0.16647622	0.14103234
cagey	0.11239668	0.16244209	0.05004541
calculable	-0.00040276715	-0.00011468628	0.00028808086
calculated	-0.04059418	-0.071372904	-0.030778725
calculating	-0.018651512	0.009442988	0.028094498
callous	-0.007596895	0.19135499	0.19895189
calm	0.055459723	0.2014076	0.14594787
calming	0.0063928217	0.10064438	0.09425156
camouflaged	0.08418378	0.122223936	0.038040157
cancerous	0.031174503	0.10184794	0.070673436
candid	0.016727112	0.12502661	0.1082995
cantankerous	0.07554209	0.22075628	0.14521419
capable	0.12429468	0.110870115	-0.013424572
capricious	-0.020718358	0.089560255	0.110278614
captivated	-0.037347183	0.09779829	0.13514547
captivating	-0.066178314	0.06553035	0.13170867
captive	-0.06049639	0.10579054	0.16628693
carefree	-0.0011832416	0.19235791	0.19354115
careful	0.036048345	0.12481058	0.08876223
careless	0.0975648	0.21383163	0.11626683
caring	-0.049233973	0.22146377	0.27069774
carnivorous	-0.011149779	0.04892952	0.0600793
carpeted	-0.0019611642	0.07296309	0.07492425
carsick	-0.10855526	0.16291058	0.27146584
casual	-0.051312696	0.038323354	0.08963605
catastrophic	0.033520676	0.05240363	0.01888295
catatonic	-0.008357972	0.13249528	0.14085326
catchable	0.18313052	0.17039159	-0.012738933
caustic	-0.028150521	0.10159158	0.1297421
cautious	0.06236054	0.07740255	0.015042006
cavalier	0.062086094	0.12336113	0.06127504
cavernous	0.042782128	0.065008655	0.022226525
ceaseless	-0.013554329	0.017579317	0.031133646
celebrated	-0.004614521	0.032824833	0.037439354
celestial	-0.054501384	0.11047223	0.16497362
centered	0.019460566	0.077351004	0.057890438
central	0.03333564	0.16205505	0.1287194
cerebral	0.13619922	0.14950258	0.0133033525
ceremonial	0.051139735	0.13930807	0.08816833
certain	0.063808694	0.113354236	0.04954554
certifiable	0.03910902	-0.009418353	-0.048527375
certified	-0.07742012	-0.07415925	0.0032608733
challenged	0.04500592	0.08534012	0.0403342
challenging	0.010500137	0.06316208	0.052661944
chance	0.11458079	0.232545	0.117964216
changeable	-0.009209648	0.037081677	0.046291325
changing	0.010469615	0.09932102	0.08885141
chanting	0.124808356	0.15831122	0.033502866
charging	0.09900941	0.10651792	0.007508508
charismatic	0.14608699	0.2646284	0.11854143
charitable	0.021288894	0.12159496	0.100306064
charmed	-0.0038957298	0.1700708	0.17396653
charming	-0.02745758	0.21193014	0.23938772
chattering	-0.03477122	0.07380882	0.10858004
chatting	0.018308282	0.15441	0.13610172
chatty	-0.0005424917	0.15471373	0.15525623
chauvinistic	-0.110995784	0.045568377	0.15656416
cheap	0.05443662	0.069866166	0.015429544
cheapest	-0.0069362447	0.072651885	0.07958813
cheeky	0.02984178	0.19024251	0.16040073
cheerful	-0.032668352	0.1805852	0.21325356
cheering	0.04462962	0.1439413	0.09931168
cheerless	0.011784568	0.11497379	0.10318922
cheery	-0.03471286	0.1150494	0.14976226
chemical	-0.075250395	0.06676274	0.14201313
chewable	-0.07411322	-0.036758494	0.037354726
chewy	-0.039132953	0.07185808	0.11099103
chic	-0.15103889	0.030482251	0.18152113
chicken	0.022894666	0.1555207	0.13262604
chief	0.07224743	0.080829285	0.008581858
childish	0.069216475	0.2339449	0.16472842
childlike	-0.017968923	0.2575789	0.27554783
chilling	-0.008621812	0.12951118	0.13813299
chilly	-0.014316097	0.16461277	0.17892887
chivalrous	-0.022529647	0.22364476	0.24617441
choice	0.04546372	0.08237633	0.036912613
choking	0.007272795	0.19619666	0.18892387
choppy	9.8235905e-05	0.06282817	0.06272993
chronological	-0.0050544776	0.047118958	0.052173436
chubby	0.05281636	0.30657884	0.25376248
chuckling	0.10225339	0.27164227	0.16938888
chunky	-0.00867074	0.042635497	0.051306237
cinematic	-0.0026063882	0.06034262	0.06294901
circling	0.07212441	0.11033383	0.03820942
circular	-0.009695798	0.072491005	0.0821868
circumstantial	0.042014472	0.11497837	0.0729639
civil	0.013860546	0.09222069	0.07836014
civilian	-0.0011145994	0.1145523	0.115666896
civilized	0.012045488	0.1520007	0.13995521
clammy	0.039038494	0.14620161	0.10716312
clamoring	0.01967796	-0.036004115	-0.055682074
clandestine	-0.017707966	0.08912791	0.10683588
clanging	0.038346972	0.09027106	0.05192409
clapping	0.041721344	0.13236822	0.09064688
clashing	0.03907436	0.050477486	0.011403124
classic	0.05050713	0.098190784	0.047683656
classical	-0.035797656	0.09131938	0.12711704
classifiable	-0.10061062	-0.12834166	-0.027731037
classified	-0.041065935	0.019424912	0.060490847
classy	0.031560205	0.15343978	0.12187957
clean	0.04126426	0.13775317	0.096488915
cleanable	-0.0022680932	-0.0026581555	-0.00039006228
clear	0.08367642	0.15866378	0.07498736
cleared	0.1166947	0.15032497	0.033630267
clearheaded	0.025970638	0.18074366	0.15477303
clever	0.09357996	0.11556805	0.021988086
climatic	0.05014192	0.054507475	0.004365555
climbable	0.035321113	0.05178266	0.016461547
clinging	0.009191722	0.19385497	0.18466325
clingy	-0.14491646	0.15727149	0.30218795
clinical	-0.008896405	-0.0054689567	0.003427448
cliquish	-0.08742024	0.108714595	0.19613484
clogged	0.015570886	0.07497415	0.059403263
cloistered	-0.04824386	0.045645755	0.09388962
close	0.0384079	0.13552621	0.09711831
closeable	0.013503315	0.011519516	-0.0019837993
closed	-0.008648474	0.060510937	0.06915941
cloudless	-0.007381469	0.12116282	0.12854429
cloudy	0.02475851	0.11346229	0.08870378
clownish	0.08730028	0.16319853	0.07589825
clueless	0.04917641	0.1781236	0.12894718
clumsy	0.085373245	0.16983454	0.084461294
cluttered	-0.0099658	0.09443662	0.10440242
coachable	0.079358906	0.21172051	0.1323616
coarse	0.024513073	0.08777105	0.06325798
cockamamie	0.010938354	0.11519201	0.10425366
cocky	0.1759368	0.31531498	0.13937818
codified	-0.046226718	-0.012016377	0.03421034
coercive	-0.054861844	0.053079844	0.10794169
cognitive	-0.007905422	0.019939138	0.02784456
coherent	-0.00044820458	0.09375066	0.09419887
cohesive	0.017027868	0.039411705	0.022383837
coincidental	-0.01541768	0.04250486	0.05792254
cold	0.0061750114	0.15945318	0.15327817
coldhearted	-0.041793272	0.1510958	0.19288906
collaborative	-0.05267577	-0.032222502	0.020453265
collapsed	0.031713724	0.16258147	0.13086775
collapsing	0.04936696	0.14998916	0.1006222
collectable	0.028499993	0.051990952	0.02349096
collegial	0.014703419	0.067772575	0.053069156
colloquial	0.012091503	0.16129522	0.14920372
colonial	-0.04979173	0.10224805	0.15203978
colorful	-0.017652012	0.11087596	0.12852797
colorless	0.003056854	0.052593585	0.04953673
colossal	0.085914955	0.08640154	0.00048658348
combative	0.14656436	0.2899527	0.14338833
combined	0.016992621	-0.05818855	-0.07518117
comfortable	0.045347877	0.107718065	0.06237019
comforted	-0.06790012	0.09524734	0.16314746
comforting	-0.045244873	0.115388334	0.1606332
comical	0.064324275	0.14957258	0.08524831
commanding	0.079744354	0.15231936	0.072575
commemorative	0.051835738	0.06878982	0.016954081
commendable	0.032635465	0.09541502	0.06277955
commercial	0.02320143	0.037196267	0.013994837
committed	0.0652159	0.057361312	-0.00785459
common	-0.016289303	0.024173604	0.040462907
communal	-0.0065941513	0.14069693	0.14729108
communicable	-0.058635432	0.016663324	0.07529876
communicative	-0.0323779	0.07333779	0.10571569
communist	0.004718162	0.12346008	0.118741915
compact	0.024833035	0.08726745	0.062434416
comparable	0.011586206	0.0063470067	-0.0052391994
comparative	-0.01460528	-0.0069369366	0.007668344
compassionate	0.036909327	0.21718106	0.18027173
compelling	-0.011971043	0.012679085	0.024650129
competent	0.11478255	0.20387928	0.08909673
competitive	0.03289609	0.038056947	0.005160858
complacent	0.085396215	0.12129385	0.035897635
complaining	0.02974464	0.16739325	0.13764861
complete	-0.008572182	0.0048213624	0.013393544
completed	0.02968196	0.006912941	-0.022769019
complex	0.014060885	0.08069673	0.06663585
compliant	-0.02770995	-0.03452978	-0.00681983
complicated	-0.020987906	0.067421764	0.08840967
complimentary	0.0025639804	-0.014280901	-0.016844882
compound	0.045948893	0.09426175	0.048312858
comprehensive	-0.023722371	-0.009665841	0.01405653
compulsive	0.0056679025	0.1292626	0.123594694
compulsory	-0.012609065	0.10150468	0.11411375
computer	-0.061854936	0.08273002	0.14458495
computerized	-0.04636453	0.09836209	0.14472662
concealable	0.006150998	0.084188305	0.07803731
concealed	-0.0079889	0.12684225	0.13483115
conceited	0.027841493	0.20511825	0.17727676
conceivable	0.048080314	0.08262763	0.034547318
concerned	0.028255098	0.07260282	0.044347726
concerning	-0.016340582	0.016954204	0.033294786
concerted	-0.0016023354	0.006331027	0.007933362
concise	-0.012346504	-0.022117473	-0.009770969
concurrent	-0.02816002	-0.05463969	-0.026479669
condemned	0.016864218	0.08730091	0.070436694
condensed	-0.01658303	-0.020842478	-0.0042594476
condescending	-0.027700096	0.17308381	0.20078391
conditional	0.078675725	0.10272748	0.024051756
confident	0.08052311	0.09327235	0.012749243
confidential	-0.0217589	0.05454337	0.07630227
confirmable	-0.043048523	0.079121895	0.12217042
confirmed	0.025603909	0.07854921	0.052945305
conflicted	-0.02088689	0.118072234	0.13895912
conflicting	-0.045091398	0.099564366	0.14465576
conformable	-0.012255728	0.051928073	0.0641838
confounded	0.05356646	0.07937608	0.02580962
confused	0.018402278	0.14654176	0.12813948
confusing	-0.025909953	0.046146333	0.072056286
congenial	0.06560653	0.15652432	0.09091779
congested	0.033261552	0.067087956	0.033826403
congressional	-0.03692458	0.10130919	0.13823377
congruent	-0.023831815	-0.024888778	-0.0010569638
congruous	-0.0340576	-0.0028872823	0.031170318
